Symbol	Name	LastSale	MarketCap	ADR TSO	IPOyear	Sector	industry	Summary Quote
RPM	RPM International Inc.	38.73	5148966898.86	n/a	n/a	Basic Industries	Paints/Coatings	http://www.nasdaq.com/symbol/rpm
RTI	RTI International Metals, Inc.	34.44	1051887557.28	n/a	1990	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/rti
RT	Ruby Tuesday, Inc.	5.99	367690321.73	n/a	1996	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/rt
RKUS	Ruckus Wireless, Inc.	13.35	1054271300.55	n/a	n/a	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/rkus
R	Ryder System, Inc.	66.23	3483252007.18	n/a	n/a	Consumer Services	Rental/Leasing Companies	http://www.nasdaq.com/symbol/r
RYL	Ryland Group, Inc. (The)	39.03	1802097063	n/a	1971	Capital Goods	Homebuilding	http://www.nasdaq.com/symbol/ryl
RHP	Ryman Hospitality Properties, Inc.	40.24	2032179514.96	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/rhp
SBR	Sabine Royalty Trust	51.03	743983975.35	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sbr
SB	Safe Bulkers, Inc	8.21	629560435.08	n/a	2008	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/sb
SB^B	Safe Bulkers, Inc	25.2101	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sb^b
SFE	Safeguard Scientifics, Inc.	17.8	383027698	n/a	n/a	Finance	Finance/Investors Services	http://www.nasdaq.com/symbol/sfe
SWY	Safeway Inc.	34.25	8452900000	n/a	1990	Consumer Services	Food Chains	http://www.nasdaq.com/symbol/swy
CRM	Salesforce.com Inc	55.23	32917080000	n/a	2004	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/crm
SMM	Salient Midstream & MLP Fund	23.03	218554769.09	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/smm
SMF	Salient MLP and Energy Infrastructure Fund	26.72	191847809.76	n/a	1991	n/a	n/a	http://www.nasdaq.com/symbol/smf
SBH	Sally Beauty Holdings, Inc.	26.18	4391357513.62	n/a	n/a	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/sbh
SJT	San Juan Basin Royalty Trust	15.76	734554624.96	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sjt
SN	Sanchez Energy Corporation	27.84	1290520777.92	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sn
SD	Sandridge Energy Inc.	6.04	2964163117.32	n/a	1993	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sd
SDT	SandRidge Mississippian Trust I	12.8	358400000	n/a	2001	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sdt
SDR	SandRidge Mississippian Trust II	11.34	563881500	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sdr
PER	SandRidge Permian Trust	14.62	767550000	n/a	1999	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/per
SNY	Sanofi	53.4	142267794273.6	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/sny
SOV^C	Santander Holdings USA, Inc.	25.21	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sov^c
SAP	SAP AG	79.26	94597145428.32	n/a	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/sap
SAQ	Saratoga Investment Corp	25.3	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/saq
SAR	Saratoga Investment Corp	19.3	91291238.8	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sar
SSL	Sasol Ltd.	49.8	32326269673.8	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/ssl
BFS	Saul Centers, Inc.	47.83	980515000	n/a	1993	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/bfs
BFS^A	Saul Centers, Inc.	25.38	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bfs^a
BFS^C	Saul Centers, Inc.	22.6014	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/bfs^c
SCG	Scana Corporation	47.86	6699693682.12	n/a	n/a	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/scg
SCU	Scana Corporation	26.16	0	n/a	n/a	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/scu
SGK	Schawk, Inc.	15	393052500	n/a	n/a	Consumer Durables	Containers/Packaging	http://www.nasdaq.com/symbol/sgk
SLB	Schlumberger N.V.	93.23	122779708590.05	n/a	n/a	Energy	Oilfield Services/Equipment	http://www.nasdaq.com/symbol/slb
SWM	Schweitzer-Mauduit International, Inc.	59.94	1881665251.2	n/a	n/a	Basic Industries	Paper	http://www.nasdaq.com/symbol/swm
SAIC	SCIENCE APPLICATIONS INTERNATIONAL CORPORATION	35.39	1732736868	n/a	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/saic
STNG	Scorpio Tankers Inc.	11.9	2280711421.8	n/a	2010	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/stng
SMG	Scotts Miracle-Gro Company (The)	57.8	3576649665.6	n/a	1992	Basic Industries	Agricultural Chemicals	http://www.nasdaq.com/symbol/smg
SNI	Scripps Networks Interactive, Inc	80.29	11712365171.85	n/a	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/sni
LBF	Scudder Global High Income Fund, Inc.	8.15	57018043.85	n/a	1992	n/a	n/a	http://www.nasdaq.com/symbol/lbf
KHI	Scudder High Income Trust	9.237	150869519.001	n/a	1988	n/a	n/a	http://www.nasdaq.com/symbol/khi
KMM	Scudder Multi-Market Income Trust	9.66	236557422.36	n/a	1989	n/a	n/a	http://www.nasdaq.com/symbol/kmm
KTF	Scudder Municiple Income Trust	12.01	471667661.11	n/a	1988	n/a	n/a	http://www.nasdaq.com/symbol/ktf
KST	Scudder Strategic Income Trust	13.48	63286524.08	n/a	1994	n/a	n/a	http://www.nasdaq.com/symbol/kst
KSM	Scudder Strategic Municiple Income Trust	12.76	141721568.56	n/a	1989	n/a	n/a	http://www.nasdaq.com/symbol/ksm
SA	Seabridge Gold, Inc.	8.97	408864942.72	n/a	1987	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/sa
CKH	SEACOR Holdings, Inc.	91.64	1863212108.6	n/a	n/a	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/ckh
SDRL	Seadrill Limited	46.95	22023881325.3	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sdrl
SDLP	Seadrill Partners LLC	32.9	925333786.3	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sdlp
SEE	Sealed Air Corporation	31.1	6092267666.1	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/see
SSW	Seaspan Corporation	23.68	1535913002.88	n/a	2005	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/ssw
SSW^C	Seaspan Corporation	26.7549	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ssw^c
SSW^D	Seaspan Corporation	24.8	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ssw^d
SEAS	SeaWorld Entertainment, Inc.	30.48	2843970720.48	n/a	n/a	Consumer Services	Services-Misc. Amusement & Recreation	http://www.nasdaq.com/symbol/seas
JBN	Select Asset Inc.	15.6	0	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/jbn
JBR	Select Asset Inc.	16	0	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/jbr
SIR	Select Income REIT	27.42	1366332896.64	n/a	2003	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/sir
SEM	Select Medical Holdings Corporation	8.37	1168000773.3	n/a	1991	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/sem
SGZA	Selective Insurance Group, Inc.	21.0298	0	n/a	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/sgza
SEMG	Semgroup Corporation	60.33	2561663563.14	n/a	n/a	Energy	Oilfield Services/Equipment	http://www.nasdaq.com/symbol/semg
SEMG/WS	Semgroup Corporation	38.25	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/semg/ws
SMI	Semiconductor  Manufacturing International Corporation	3.62	2323242854.28	n/a	2004	Technology	Semiconductors	http://www.nasdaq.com/symbol/smi
SRE	Sempra Energy	91.97	22463509989.01	n/a	n/a	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/sre
ARK	Senior High Income Portfolio, Inc.	4.06	230959794.94	n/a	1989	n/a	n/a	http://www.nasdaq.com/symbol/ark
SNH	Senior Housing Properties Trust	24.21	4555551347.28	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/snh
SNHN	Senior Housing Properties Trust	19.64	0	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/snhn
ST	Sensata Technologies Holding N.V.	37.48	6616016112.68	n/a	2010	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/st
SXT	Sensient Technologies Corporation	51.79	2591746909.15	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/sxt
SQNS	Sequans Communications S.A.	2.14	95623415.46	n/a	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/sqns
SCI	Service Corporation International	17.81	3775014741.81	n/a	n/a	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/sci
NOW	ServiceNow, Inc.	53.73	7452351000	n/a	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/now
SSLT	Sesa Sterlite Limited	12.68	2755051501.4	n/a	n/a	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/sslt
SJR	Shaw Communications Inc.	23.95	10319232485.15	n/a	n/a	Consumer Services	Television Services	http://www.nasdaq.com/symbol/sjr
SHW	Sherwin-Williams Company (The)	185.54	18801330200.66	n/a	n/a	Consumer Services	RETAIL: Building Materials	http://www.nasdaq.com/symbol/shw
SHG	Shinhan Financial Group Co Ltd	42.33	20072868517.71	n/a	1993	Finance	Major Banks	http://www.nasdaq.com/symbol/shg
SFL	Ship Finance International Limited	16.78	1564902800	n/a	n/a	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/sfl
SSTK	Shutterstock, Inc.	69.44	2409266144.32	n/a	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/sstk
SBGL	Sibanye Gold Limited	6.09	1116911395.74	n/a	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/sbgl
SI	Siemens AG	125.7	105933633519	n/a	1988	Energy	Consumer Electronics/Appliances	http://www.nasdaq.com/symbol/si
SIG	Signet Jewelers Limited	77.15	6212828165.75	n/a	n/a	Consumer Services	Consumer Specialties	http://www.nasdaq.com/symbol/sig
SBY	Silver Bay Realty Trust Corp.	16.25	638916785	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/sby
SSNI	Silver Spring Networks, Inc.	19.99	932402485.54	n/a	n/a	Technology	Computer Communications Equipment	http://www.nasdaq.com/symbol/ssni
SLW	Silver Wheaton Corp	22.39	7946668920.28	n/a	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/slw
SVM	Silvercorp Metals Inc	2.89	493643957.62	n/a	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/svm
AAZ^K	SiM Internal Test 1	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/aaz^k
ZYZ^K	SiM Internal Test 11	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/zyz^k
DDZ^K	SiM Internal Test 3	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ddz^k
FFZ^K	SiM Internal Test 4	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ffz^k
IIZ^K	SiM Internal Test 5	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/iiz^k
SCR	Simcere Pharmaceutical Group	9.49	481192452.39	n/a	2007	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/scr
SPG	Simon Property Group, Inc.	156.16	48459984711.68	n/a	1993	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/spg
SPG^J	Simon Property Group, Inc.	64.8	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/spg^j
SSD	Simpson Manufacturing Company, Inc.	35.64	1731003864.48	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/ssd
SHI	SINOPEC Shangai Petrochemical Company, Ltd.	39.46	2841120000	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/shi
SIX	Six Flags Entertainment Corporation New	36.93	3513234841.89	n/a	n/a	Consumer Services	Services-Misc. Amusement & Recreation	http://www.nasdaq.com/symbol/six
SJW	SJW Corporation	28.34	570688162.98	n/a	n/a	Public Utilities	Water Supply	http://www.nasdaq.com/symbol/sjw
SKM	SK Telecom Co., Ltd.	23.81	15110773661.81	n/a	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/skm
SKX	Skechers U.S.A., Inc.	30.47	1544424906.86	n/a	1999	Consumer Non-Durables	Shoe Manufacturing	http://www.nasdaq.com/symbol/skx
SKH	Skilled Healthcare Group, Inc.	4.64	109906213.76	n/a	2007	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/skh
SLG	SL Green Realty Corporation	92.92	8546469202.96	n/a	1971	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/slg
SLG^I	SL Green Realty Corporation	22.32	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/slg^i
SM	SM Energy Company	87.29	5847394042.28	n/a	1997	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/sm
ZYY	SM Listed Test 2	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/zyy
ZYY^A	SM Listed Test 2	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/zyy^a
ZZA	SM Listed Test 2	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/zza
ZZB	SM Listed Test 2	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/zzb
ZZD	SM Listed Test 2	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/zzd
ZZE	SM Listed Test 2	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/zze
ZZF	SM Listed Test 2	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/zzf
ZZG	SM Listed Test 2	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/zzg
ZZH	SM Listed Test 2	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/zzh
ZZI	SM Listed Test 2	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/zzi
ZZJ	SM Listed Test 2	n/a	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/zzj
ZZJJ	SM Listed Test 2	77.75	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/zzjj
SNN	Smith & Nephew SNATS, Inc.	65.03	11656795212.37	n/a	n/a	Health Care	Industrial Specialties	http://www.nasdaq.com/symbol/snn
AOS	Smith (A.O.) Corporation	52.6	4102708528.6	n/a	n/a	Consumer Durables	Consumer Electronics/Appliances	http://www.nasdaq.com/symbol/aos
SNA	Snap-On Incorporated	104.99	6105141202.6	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/sna
SQM	Sociedad Quimica y Minera S.A.	28	7369502672	n/a	1993	Basic Industries	Mining & Quarrying of Nonmetallic Minerals (No Fuels)	http://www.nasdaq.com/symbol/sqm
SLRA	Solar Capital Ltd.	21.24	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/slra
SWI	Solarwinds, Inc.	36.74	2761074707.16	n/a	1994	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/swi
SLH	Solera Holdings, Inc.	58.69	4037058615.29	n/a	2004	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/slh
SAH	Sonic Automotive, Inc.	22.39	1182111396	n/a	1987	Consumer Durables	Automotive Aftermarket	http://www.nasdaq.com/symbol/sah
SON	Sonoco Products Company	40.27	4105609818.63	n/a	n/a	Consumer Durables	Containers/Packaging	http://www.nasdaq.com/symbol/son
SNE	Sony Corp Ord	17.07	17256438301.02	n/a	n/a	Consumer Non-Durables	Consumer Electronics/Appliances	http://www.nasdaq.com/symbol/sne
BID	Sotheby&#39;s	51.13	3494073622.15	n/a	1988	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/bid
SFUN	SouFun Holdings Limited	53.59	4333776676.7	n/a	1994	Technology	EDP Services	http://www.nasdaq.com/symbol/sfun
SOR	Source Capital, Inc.	63.818	552360106.32	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sor
SJI	South Jersey Industries, Inc.	59.86	1914606835.7	n/a	n/a	Public Utilities	Oil/Gas Transmission	http://www.nasdaq.com/symbol/sji
SXE	Southcross Energy Partners, L.P.	19.77	483107726.85	n/a	2006	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/sxe
SCE^F	Southern California Edison Company	21.15	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sce^f
SCE^G	Southern California Edison Company	19.65	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/sce^g
SO	Southern Company (The)	41.77	36502931776.91	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/so
SCCO	Southern Copper Corporation	28.59	24015395238.42	n/a	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/scco
LUV	Southwest Airlines Company	17.8	12401625629.8	n/a	1971	Transportation	Air Freight/Delivery Services	http://www.nasdaq.com/symbol/luv
SWX	Southwest Gas Corporation	54.69	2534157896.61	n/a	n/a	Public Utilities	Oil & Gas Production	http://www.nasdaq.com/symbol/swx
SWN	Southwestern Energy Company	36.62	12881177172.54	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/swn
SSS	Sovran Self Storage, Inc.	72.54	2280803695.56	n/a	1995	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/sss
CODE	Spansion Inc	11.4	671012595.6	n/a	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/code
SPA	Sparton Corporation	24.16	243948617.76	n/a	n/a	Technology	Electrical Products	http://www.nasdaq.com/symbol/spa
SPE	Special Opportunities Fund Inc.	18.79	125450495.5	n/a	1987	n/a	n/a	http://www.nasdaq.com/symbol/spe
SPE^	Special Opportunities Fund Inc.	59.45	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/spe^
SE	Spectra Energy Corp	34.98	23413423651.2	n/a	n/a	Public Utilities	Oil & Gas Production	http://www.nasdaq.com/symbol/se
SEP	Spectra Energy Partners, LP	44.47	4838724356.51	n/a	2007	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/sep
SPB           	Spectrum Brands Holdings, Inc.	64.01	3339552251.52	n/a	n/a	Energy	Industrial Machinery/Components	http://www.nasdaq.com/symbol/spb           
TRK	Speedway Motorsports, Inc.	18.12	749661618.48	n/a	1995	Consumer Services	Services-Misc. Amusement & Recreation	http://www.nasdaq.com/symbol/trk
SPR	Spirit Aerosystems Holdings, Inc.	29.43	3552595273.71	n/a	2006	Capital Goods	Military/Government/Technical	http://www.nasdaq.com/symbol/spr
SRC	Spirit Realty Capital, Inc.	10.28	3807876737	n/a	1994	Consumer Services	Building operators	http://www.nasdaq.com/symbol/src
SRLP	Sprague Resources LP	17.61	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/srlp
LEAF	Springleaf Holdings, Inc.	21.48	2397848207.16	n/a	1986	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/leaf
S	Sprint Corporation	7.07	27766774560	n/a	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/s
SPW	SPX Corporation	92.95	4215657274.4	n/a	n/a	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/spw
JOE	St. Joe Company (The)	18.13	1673287010.99	n/a	n/a	Consumer Services	Homebuilding	http://www.nasdaq.com/symbol/joe
STJ	St. Jude Medical, Inc.	56.78	16306770220.22	n/a	n/a	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/stj
STAG	Stag Industrial, Inc.	21.85	925093537.45	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/stag
STAG^A	Stag Industrial, Inc.	26.75	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/stag^a
STAG^B	Stag Industrial, Inc.	21.64	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/stag^b
SSI	Stage Stores, Inc.	20.59	654194869.04	n/a	1995	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/ssi
SFG	StanCorp Financial Group, Inc.	60.51	2687337021.03	n/a	1999	Finance	Accident &Health Insurance	http://www.nasdaq.com/symbol/sfg
SMP	Standard Motor Products, Inc.	33.36	770827869.36	n/a	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/smp
SPF	Standard Pacific Corp	7.56	2095196067.72	n/a	n/a	Capital Goods	Homebuilding	http://www.nasdaq.com/symbol/spf
SR	Standard Register Company (The)	6.9	44791398.3	n/a	n/a	Consumer Services	Office Equipment/Supplies/Services	http://www.nasdaq.com/symbol/sr
SXI	Standex International Corporation	61.71	791609832.42	n/a	n/a	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/sxi
SWJ	Stanley Black & Decker, Inc.	22.61	0	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/swj
SWK	Stanley Black & Decker, Inc.	80.59	12508969540.69	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/swk
SWU	Stanley Black & Decker, Inc.	129.69	0	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/swu
STN	Stantec Inc	62.09	2878691957.26	n/a	1993	Consumer Services	Military/Government/Technical	http://www.nasdaq.com/symbol/stn
SGU	Star Gas Partners, L.P.	5.55	321793717.5	n/a	n/a	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/sgu
SRT	StarTek, Inc.	6.28	96373903.64	n/a	1997	Technology	Professional Services	http://www.nasdaq.com/symbol/srt
HOT	Starwood Hotels & Resorts Worldwide, Inc.	74.76	14317426429.32	n/a	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/hot
STWD	STARWOOD PROPERTY TRUST, INC.	26.06	4335052959.44	n/a	2009	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/stwd
STT	State Street Corporation	71.18	31744303402.58	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/stt
STT^C	State Street Corporation	21.65	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/stt^c
STO	Statoil ASA	23.77	75794141638.31	n/a	n/a	Energy	Integrated oil Companies	http://www.nasdaq.com/symbol/sto
SPLP	Steel Partners Holdings LP	14.92	442454658.96	n/a	n/a	Capital Goods	Industrial Specialties	http://www.nasdaq.com/symbol/splp
SCS	Steelcase Inc.	15.81	1958649549.12	n/a	1998	Consumer Durables	Office Equipment/Supplies/Services	http://www.nasdaq.com/symbol/scs
SCM	Stellus Capital Investment Corporation	14.84	179059721.96	n/a	1998	n/a	n/a	http://www.nasdaq.com/symbol/scm
SCL	Stepan Company	58.09	1296490494.68	n/a	n/a	Basic Industries	Package Goods/Cosmetics	http://www.nasdaq.com/symbol/scl
STE	STERIS Corporation	45.21	2671293476.61	n/a	n/a	Health Care	Industrial Specialties	http://www.nasdaq.com/symbol/ste
STL	Sterling Bancorp	11.97	0	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/stl
STL^A	Sterling Bancorp	10.4397	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/stl^a
STC	Stewart Information Services Corporation	29.73	667166381.31	n/a	n/a	Finance	Specialty Insurers	http://www.nasdaq.com/symbol/stc
